code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00868,2012-01-26 00:00:00,0.625,0.715,0.745,0.545,11.721,0.00492,18112860,90013600.0,14.399999999999997,0.625
HK.00868,2012-01-27 00:00:00,0.705,0.595,0.735,0.575,11.44,0.00344,12662536,62275380.0,-16.783216783216783,0.715
HK.00868,2012-01-30 00:00:00,0.615,0.395,0.615,0.385,10.971,0.00227,8371807,40081280.0,-33.613445378151255,0.595
HK.00868,2012-01-31 00:00:00,0.425,0.305,0.495,0.275,10.76,0.00645,23766500,109427424.0,-22.784810126582283,0.395
HK.00868,2012-02-01 00:00:00,0.225,0.215,0.375,0.185,10.549,0.00709,26116484,118327592.0,-29.508196721311474,0.305
HK.00868,2012-02-02 00:00:00,0.265,0.475,0.485,0.245,11.159,0.00503,18513368,86388984.0,120.93023255813955,0.215
HK.00868,2012-02-03 00:00:00,0.415,0.585,0.615,0.415,11.417,0.00441,16241673,78708144.0,23.157894736842103,0.475
HK.00868,2012-02-06 00:00:00,0.695,0.475,0.695,0.435,11.16,0.00599,22053100,105606080.0,-18.803418803418804,0.585
HK.00868,2012-02-07 00:00:00,0.515,0.355,0.535,0.335,10.879,0.00539,19843130,92564016.0,-25.263157894736842,0.475
HK.00868,2012-02-08 00:00:00,0.335,0.725,0.755,0.335,11.746,0.01035,38115648,185195440.0,104.22535211267605,0.355
HK.00868,2012-02-09 00:00:00,0.755,1.105,1.115,0.655,12.637,0.01898,69928936,370183936.0,52.41379310344828,0.725
HK.00868,2012-02-10 00:00:00,1.105,0.875,1.105,0.875,12.098,0.01011,37228968,195704688.0,-20.814479638009047,1.105
HK.00868,2012-02-13 00:00:00,0.865,0.745,0.915,0.735,11.793,0.00767,28242016,143865968.0,-14.857142857142858,0.875
HK.00868,2012-02-14 00:00:00,0.715,0.565,0.755,0.545,11.371,0.00615,22647040,110544624.0,-24.16107382550336,0.745
HK.00868,2012-02-15 00:00:00,0.495,0.805,0.815,0.495,11.934,0.00764,28150230,139993168.0,42.477876106194714,0.565
HK.00868,2012-02-16 00:00:00,0.715,0.585,0.715,0.545,11.418,0.00968,35671988,174333584.0,-27.329192546583858,0.805
HK.00868,2012-02-17 00:00:00,0.635,0.585,0.695,0.565,11.418,0.00503,18520388,90692032.0,0.0,0.585
HK.00868,2012-02-20 00:00:00,0.675,0.575,0.685,0.565,11.394,0.00496,18271000,89667960.0,-1.7094017094017109,0.585
HK.00868,2012-02-21 00:00:00,0.595,0.455,0.605,0.395,11.113,0.00663,24413900,116191744.0,-20.869565217391294,0.575
HK.00868,2012-02-22 00:00:00,0.445,0.645,0.665,0.395,11.559,0.00636,23413944,113626528.0,41.75824175824176,0.455
HK.00868,2012-02-23 00:00:00,0.595,0.515,0.625,0.515,11.254,0.00836,30809468,149201504.0,-20.155038759689923,0.645
HK.00868,2012-02-24 00:00:00,0.555,0.515,0.595,0.495,11.254,0.00389,14327600,68818184.0,0.0,0.515
HK.00868,2012-02-27 00:00:00,0.485,0.235,0.585,0.205,13.164,0.01105,40695016,187035952.0,-54.36893203883496,0.515
HK.00868,2012-02-28 00:00:00,0.125,0.345,0.395,0.115,13.484,0.00881,32468190,148495168.0,46.80851063829787,0.235
HK.00868,2012-02-29 00:00:00,0.415,0.605,0.605,0.395,14.241,0.01723,63486720,301445408.0,75.36231884057972,0.345
HK.00868,2012-03-01 00:00:00,0.525,0.445,0.595,0.425,13.775,0.00475,17486282,83576720.0,-26.44628099173553,0.605
HK.00868,2012-03-02 00:00:00,0.525,0.605,0.655,0.455,14.241,0.00568,20912420,101698200.0,35.955056179775276,0.445
HK.00868,2012-03-05 00:00:00,0.635,0.645,0.795,0.605,14.358,0.00934,34430456,171418944.0,6.61157024793389,0.605
HK.00868,2012-03-06 00:00:00,0.625,0.345,0.625,0.315,13.488,0.00967,35635424,167475664.0,-46.51162790697675,0.645
HK.00868,2012-03-07 00:00:00,0.245,0.275,0.395,0.245,13.284,0.00815,30022084,138376480.0,-20.289855072463755,0.345
